GeoId	0	Worker	state	county	tract	block group
481130116021	763	550	48	113	11602	1
481130116022	764	800	48	113	11602	2
481130116024	765	538	48	113	11602	4
481130136071	766	631	48	113	13607	1
481130136073	767	307	48	113	13607	3
481130136072	768	400	48	113	13607	2
481130136074	769	533	48	113	13607	4
481130118003	770	792	48	113	11800	3
481130118001	771	631	48	113	11800	1
481130063013	772	222	48	113	6301	3
481130063015	773	267	48	113	6301	5
481130063014	774	603	48	113	6301	4
481130063011	775	940	48	113	6301	1
481130063012	776	359	48	113	6301	2
481130063016	777	542	48	113	6301	6
481130065012	778	1132	48	113	6501	2
481130065011	779	1118	48	113	6501	1
481130073011	780	494	48	113	7301	1
481130073012	781	431	48	113	7301	2
481130073022	782	459	48	113	7302	2
481130073021	783	495	48	113	7302	1
481130073023	784	773	48	113	7302	3
481130073024	785	909	48	113	7302	4
481130076043	786	565	48	113	7604	3
481130076041	787	541	48	113	7604	1
481130076042	788	400	48	113	7604	2
481130076052	789	587	48	113	7605	2
481130076051	790	290	48	113	7605	1
481130078111	791	1028	48	113	7811	1
481130078112	792	895	48	113	7811	2
481130079061	793	456	48	113	7906	1
481130079062	794	738	48	113	7906	2
481130169022	795	590	48	113	16902	2
481130169023	796	363	48	113	16902	3
481130169021	797	788	48	113	16902	1
481130192082	798	963	48	113	19208	2
481130192083	799	1276	48	113	19208	3
481130192081	800	1327	48	113	19208	1
481130195022	801	628	48	113	19502	2
481130195021	802	173	48	113	19502	1
481130195023	803	871	48	113	19502	3
481130195024	804	418	48	113	19502	4
481130197002	805	405	48	113	19700	2
481130197001	806	371	48	113	19700	1
481130178072	807	872	48	113	17807	2
481130178074	808	789	48	113	17807	4
481130178071	809	638	48	113	17807	1
481130178073	810	735	48	113	17807	3
481130178075	811	562	48	113	17807	5
481130181221	812	4264	48	113	18122	1
481130015032	813	659	48	113	1503	2
481130018001	814	999	48	113	1800	1
481130018002	815	3490	48	113	1800	2
481130037003	816	260	48	113	3700	3
481130037004	817	104	48	113	3700	4
481130037001	818	439	48	113	3700	1
481130037002	819	410	48	113	3700	2
481130038003	820	284	48	113	3800	3
481130038002	821	461	48	113	3800	2
481130038001	822	251	48	113	3800	1
481130045004	823	958	48	113	4500	4
481130045001	824	230	48	113	4500	1
481130045003	825	989	48	113	4500	3
481130045002	826	891	48	113	4500	2
481130166051	827	1133	48	113	16605	1
481130166203	828	820	48	113	16620	3
481130166201	829	393	48	113	16620	1
481130166202	830	1443	48	113	16620	2
481130167053	831	757	48	113	16705	3
481130167051	832	1438	48	113	16705	1
481130167052	833	1422	48	113	16705	2
481130168033	834	1359	48	113	16803	3
481130168032	835	677	48	113	16803	2
481130168031	836	542	48	113	16803	1
481130169031	837	347	48	113	16903	1
481130169034	838	691	48	113	16903	4
481130169032	839	548	48	113	16903	2
481130169033	840	698	48	113	16903	3
481130169035	841	299	48	113	16903	5
481130177023	842	619	48	113	17702	3
481130177021	843	1627	48	113	17702	1
481130177022	844	1029	48	113	17702	2
481130177044	845	444	48	113	17704	4
481130177041	846	1359	48	113	17704	1
481130177042	847	430	48	113	17704	2
481130177043	848	510	48	113	17704	3
481130180013	849	748	48	113	18001	3
481130180011	850	515	48	113	18001	1
481130180012	851	515	48	113	18001	2
481130180014	852	430	48	113	18001	4
481130180015	853	778	48	113	18001	5
481130192114	854	807	48	113	19211	4
481130199002	855	387	48	113	19900	2
481130199001	856	681	48	113	19900	1
481130199003	857	490	48	113	19900	3
481130199004	858	500	48	113	19900	4
481130001001	859	1129	48	113	100	1
481130001002	860	848	48	113	100	2
481130001003	861	535	48	113	100	3
481130004052	862	730	48	113	405	2
481130004051	863	773	48	113	405	1
481130006013	864	930	48	113	601	3
481130006014	865	873	48	113	601	4
481130006011	866	478	48	113	601	1
481130006015	867	1159	48	113	601	5
481130006012	868	714	48	113	601	2
481130027011	869	270	48	113	2701	1
481130007011	870	1815	48	113	701	1
481130007012	871	2352	48	113	701	2
481130027012	872	544	48	113	2701	2
481130027014	873	193	48	113	2701	4
481130027013	874	299	48	113	2701	3
481130040001	875	302	48	113	4000	1
481130040002	876	162	48	113	4000	2
481130154013	877	340	48	113	15401	3
481130154015	878	392	48	113	15401	5
481130154012	879	414	48	113	15401	2
481130154014	880	398	48	113	15401	4
481130154016	881	1582	48	113	15401	6
481130155001	882	581	48	113	15500	1
481130155002	883	388	48	113	15500	2
481130155003	884	649	48	113	15500	3
481130157002	885	643	48	113	15700	2
481130157001	886	708	48	113	15700	1
481130165112	887	1184	48	113	16511	2
481130165111	888	1111	48	113	16511	1
481130165133	889	1407	48	113	16513	3
481130165131	890	558	48	113	16513	1
481130165132	891	607	48	113	16513	2
481130166102	892	492	48	113	16610	2
481130166103	893	832	48	113	16610	3
481130166104	894	786	48	113	16610	4
481130166101	895	453	48	113	16610	1
481130181243	896	3579	48	113	18124	3
481130181242	897	1737	48	113	18124	2
481130137182	898	945	48	113	13718	2
481130137183	899	1071	48	113	13718	3
481130137181	900	717	48	113	13718	1
481130137201	901	1521	48	113	13720	1
481130091012	902	579	48	113	9101	2
481130091014	903	787	48	113	9101	4
481130091011	904	339	48	113	9101	1
481130091013	905	548	48	113	9101	3
481130097012	906	709	48	113	9701	2
481130097013	907	961	48	113	9701	3
481130097011	908	1199	48	113	9701	1
481130108011	909	853	48	113	10801	1
481130108012	910	542	48	113	10801	2
481130108013	911	1890	48	113	10801	3
481130108014	912	734	48	113	10801	4
481130111043	913	465	48	113	11104	3
481130111041	914	540	48	113	11104	1
481130111044	915	199	48	113	11104	4
481130111042	916	224	48	113	11104	2
481130120001	917	393	48	113	12000	1
481130120003	918	977	48	113	12000	3
481130120002	919	615	48	113	12000	2
481130122072	920	1331	48	113	12207	2
481130122071	921	525	48	113	12207	1
481130122073	922	1433	48	113	12207	3
481130123013	923	546	48	113	12301	3
481130123011	924	1209	48	113	12301	1
481130123012	925	486	48	113	12301	2
481130050002	926	500	48	113	5000	2
481130050001	927	477	48	113	5000	1
481130050003	928	868	48	113	5000	3
481130069002	929	638	48	113	6900	2
481130069001	930	324	48	113	6900	1
481130069003	931	698	48	113	6900	3
481130072023	932	880	48	113	7202	3
481130087043	933	355	48	113	8704	3
481130087042	934	563	48	113	8704	2
481130087041	935	632	48	113	8704	1
481130093041	936	433	48	113	9304	1
481130093042	937	390	48	113	9304	2
481130093044	938	720	48	113	9304	4
481130093043	939	290	48	113	9304	3
481130095001	940	625	48	113	9500	1
481130095002	941	687	48	113	9500	2
481130112003	942	583	48	113	11200	3
481130112002	943	720	48	113	11200	2
481130112001	944	1515	48	113	11200	1
481130115004	945	395	48	113	11500	4
481130115003	946	191	48	113	11500	3
481130115002	947	698	48	113	11500	2
481130115001	948	266	48	113	11500	1
481130117011	949	551	48	113	11701	1
481130117014	950	1101	48	113	11701	4
481130117012	951	810	48	113	11701	2
481130117013	952	275	48	113	11701	3
481130119004	953	504	48	113	11900	4
481130119003	954	668	48	113	11900	3
481130119002	955	549	48	113	11900	2
481130181222	956	1407	48	113	18122	2
481130181223	957	3155	48	113	18122	3
481130152062	958	741	48	113	15206	2
481130152063	959	463	48	113	15206	3
481130152061	960	1122	48	113	15206	1
481130142042	961	624	48	113	14204	2
481130142041	962	758	48	113	14204	1
481130143102	963	964	48	113	14310	2
481130143103	964	721	48	113	14310	3
481130143101	965	779	48	113	14310	1
481130146031	966	909	48	113	14603	1
481130160021	967	661	48	113	16002	1
481130180021	968	693	48	113	18002	1
481130180022	969	816	48	113	18002	2
481130181272	970	556	48	113	18127	2
481130181271	971	1081	48	113	18127	1
481130185032	972	1388	48	113	18503	2
481130185031	973	1132	48	113	18503	1
481130182032	974	848	48	113	18203	2
481130182033	975	1371	48	113	18203	3
481130182031	976	849	48	113	18203	1
481130182051	977	1075	48	113	18205	1
481130182052	978	1468	48	113	18205	2
481130186002	979	237	48	113	18600	2
481130186001	980	938	48	113	18600	1
481130186003	981	609	48	113	18600	3
481130189003	982	581	48	113	18900	3
481130189004	983	381	48	113	18900	4
481130189001	984	800	48	113	18900	1
481130189002	985	1306	48	113	18900	2
481130190232	986	690	48	113	19023	2
481130190231	987	1214	48	113	19023	1
481130190233	988	504	48	113	19023	3
481130190234	989	608	48	113	19023	4
481130057003	990	271	48	113	5700	3
481130057001	991	461	48	113	5700	1
481130057002	992	492	48	113	5700	2
481130057004	993	350	48	113	5700	4
481130065021	994	578	48	113	6502	1
481130065022	995	876	48	113	6502	2
481130065023	996	562	48	113	6502	3
481130067003	997	739	48	113	6700	3
481130067001	998	774	48	113	6700	1
481130067004	999	677	48	113	6700	4
481130067002	1000	1328	48	113	6700	2
481130078091	1001	383	48	113	7809	1
481130078092	1002	884	48	113	7809	2
481130078181	1003	917	48	113	7818	1
481130137202	1004	829	48	113	13720	2
481130137203	1005	889	48	113	13720	3
481130138034	1006	666	48	113	13803	4
481130138036	1007	601	48	113	13803	6
481130138031	1008	596	48	113	13803	1
481130138032	1009	684	48	113	13803	2
481130138033	1010	308	48	113	13803	3
481130138035	1011	640	48	113	13803	5
481130141031	1012	469	48	113	14103	1
481130141032	1013	1475	48	113	14103	2
481130141155	1014	542	48	113	14115	5
481130141156	1015	610	48	113	14115	6
481130141154	1016	580	48	113	14115	4
481130141151	1017	865	48	113	14115	1
481130141152	1018	631	48	113	14115	2
481130141153	1019	889	48	113	14115	3
481130141261	1020	1812	48	113	14126	1
481130141262	1021	1384	48	113	14126	2
481130141263	1022	760	48	113	14126	3
481130143061	1023	904	48	113	14306	1
481130143064	1024	490	48	113	14306	4
481130143063	1025	613	48	113	14306	3
481130143062	1026	835	48	113	14306	2
481130145011	1027	439	48	113	14501	1
481130127014	1028	900	48	113	12701	4
481130127011	1029	694	48	113	12701	1
481130127013	1030	763	48	113	12701	3
481130127012	1031	332	48	113	12701	2
481130136181	1032	787	48	113	13618	1
481130136182	1033	472	48	113	13618	2
481130096052	1034	816	48	113	9605	2
481130096051	1035	1159	48	113	9605	1
481130078121	1036	972	48	113	7812	1
481130078122	1037	735	48	113	7812	2
481130082001	1038	429	48	113	8200	1
481130085004	1039	572	48	113	8500	4
481130085003	1040	598	48	113	8500	3
481130086032	1041	161	48	113	8603	2
481130086031	1042	209	48	113	8603	1
481130086041	1043	495	48	113	8604	1
481130086042	1044	350	48	113	8604	2
481130088011	1045	416	48	113	8801	1
481130088013	1046	328	48	113	8801	3
481130088012	1047	528	48	113	8801	2
481130092021	1048	1036	48	113	9202	1
481130092022	1049	580	48	113	9202	2
481130092023	1050	1007	48	113	9202	3
481130096041	1051	893	48	113	9604	1
481130096044	1052	615	48	113	9604	4
481130096042	1053	444	48	113	9604	2
481130096043	1054	753	48	113	9604	3
481130096072	1055	657	48	113	9607	2
481130096071	1056	759	48	113	9607	1
481130096073	1057	652	48	113	9607	3
481130096082	1058	408	48	113	9608	2
481130096083	1059	1019	48	113	9608	3
481130096081	1060	466	48	113	9608	1
481130192051	1061	1035	48	113	19205	1
481130192053	1062	465	48	113	19205	3
481130061002	1063	997	48	113	6100	2
481130061001	1064	890	48	113	6100	1
481130078191	1065	1264	48	113	7819	1
481130079031	1066	824	48	113	7903	1
481130079032	1067	514	48	113	7903	2
481130190393	1068	424	48	113	19039	3
481130131042	1069	461	48	113	13104	2
481130131041	1070	148	48	113	13104	1
481130131052	1071	1736	48	113	13105	2
481130131054	1072	1011	48	113	13105	4
481130131053	1073	1241	48	113	13105	3
481130098044	1074	1000	48	113	9804	4
481130131051	1075	908	48	113	13105	1
481130064011	1076	670	48	113	6401	1
481130064012	1077	647	48	113	6401	2
481130141301	1078	898	48	113	14130	1
481130141302	1079	1051	48	113	14130	2
481130141303	1080	820	48	113	14130	3
481130141382	1081	1102	48	113	14138	2
481130141383	1082	420	48	113	14138	3
481130141381	1083	1087	48	113	14138	1
481130142064	1084	2117	48	113	14206	4
481130141361	1085	1597	48	113	14136	1
481130119006	1086	461	48	113	11900	6
481130119005	1087	765	48	113	11900	5
481130118005	1088	668	48	113	11800	5
481130181351	1089	994	48	113	18135	1
481130181352	1090	1266	48	113	18135	2
481130166222	1091	651	48	113	16622	2
481130166221	1092	1345	48	113	16622	1
481130166242	1093	835	48	113	16624	2
481130166241	1094	706	48	113	16624	1
481130126041	1095	1703	48	113	12604	1
481130176052	1096	644	48	113	17605	2
481130176051	1097	975	48	113	17605	1
481130176063	1098	1068	48	113	17606	3
481130136252	1099	1691	48	113	13625	2
481130107042	1100	958	48	113	10704	2
481130137262	1101	1563	48	113	13726	2
481130137261	1102	508	48	113	13726	1
481130192132	1103	1246	48	113	19213	2
481130192131	1104	335	48	113	19213	1
481130190382	1105	185	48	113	19038	2
481130190381	1106	643	48	113	19038	1
481130190394	1107	1031	48	113	19039	4
481130190392	1108	489	48	113	19039	2
481130190391	1109	743	48	113	19039	1
481130190395	1110	144	48	113	19039	5
481130190396	1111	375	48	113	19039	6
481130164014	1112	184	48	113	16401	4
481130182034	1113	403	48	113	18203	4
481130006061	1114	846	48	113	606	1
481130079141	1115	1259	48	113	7914	1
481130142062	1116	922	48	113	14206	2
481130079142	1117	426	48	113	7914	2
481130142063	1118	667	48	113	14206	3
481130142061	1119	1191	48	113	14206	1
481130165202	1120	2005	48	113	16520	2
481130165201	1121	782	48	113	16520	1
481130192123	1122	718	48	113	19212	3
481130192122	1123	674	48	113	19212	2
481130192121	1124	816	48	113	19212	1
481130185062	1125	763	48	113	18506	2
481130137152	1126	768	48	113	13715	2
481130190404	1127	465	48	113	19040	4
481130190401	1128	827	48	113	19040	1
481130190411	1129	836	48	113	19041	1
481130190412	1130	443	48	113	19041	2
481130190413	1131	378	48	113	19041	3
481130137253	1132	948	48	113	13725	3
481130190273	1133	1267	48	113	19027	3
481130190272	1134	1348	48	113	19027	2
481130078044	1135	1203	48	113	7804	4
481130166152	1136	1593	48	113	16615	2
481130166162	1137	2139	48	113	16616	2
481130165203	1138	1237	48	113	16520	3
481130108053	1139	1154	48	113	10805	3
481130108051	1140	1083	48	113	10805	1
481130108052	1141	472	48	113	10805	2
481130108042	1142	1025	48	113	10804	2
481130108041	1143	1271	48	113	10804	1
481130064021	1144	918	48	113	6402	1
481130017032	1145	1237	48	113	1703	2
481130017033	1146	1145	48	113	1703	3
481130126031	1147	539	48	113	12603	1
481130017031	1148	792	48	113	1703	1
481130109032	1149	844	48	113	10903	2
481130109031	1150	991	48	113	10903	1
481130126032	1151	571	48	113	12603	2
481130173044	1152	1167	48	113	17304	4
481130181411	1153	929	48	113	18141	1
481130181413	1154	790	48	113	18141	3
481130181412	1155	492	48	113	18141	2
481130181422	1156	977	48	113	18142	2
481130181421	1157	761	48	113	18142	1
481130079131	1158	1019	48	113	7913	1
481130079132	1159	767	48	113	7913	2
481130079133	1160	352	48	113	7913	3
481130166232	1161	1067	48	113	16623	2
481130166231	1162	2162	48	113	16623	1
481130166212	1163	785	48	113	16621	2
481130166211	1164	914	48	113	16621	1
481130166263	1165	696	48	113	16626	3
481130166213	1166	1104	48	113	16621	3
481130166261	1167	1202	48	113	16626	1
481130166262	1168	941	48	113	16626	2
481130166251	1169	2238	48	113	16625	1
481130166253	1170	1376	48	113	16625	3
481130019002	1171	2719	48	113	1900	2
481130205001	1172	115	48	113	20500	1
481130205002	1173	1624	48	113	20500	2
481130203003	1174	261	48	113	20300	3
481130203001	1175	144	48	113	20300	1
481130203002	1176	533	48	113	20300	2
481130204002	1177	1478	48	113	20400	2
481130204003	1178	2398	48	113	20400	3
481130204001	1179	1399	48	113	20400	1
481130064024	1180	453	48	113	6402	4
481130064023	1181	285	48	113	6402	3
481130064022	1182	936	48	113	6402	2
481130136241	1183	893	48	113	13624	1
481130136203	1184	1346	48	113	13620	3
481130136202	1185	569	48	113	13620	2
481130136201	1186	842	48	113	13620	1
481130136242	1187	684	48	113	13624	2
481130136243	1188	1186	48	113	13624	3
481130144083	1189	1065	48	113	14408	3
481130181402	1190	1411	48	113	18140	2
481130181342	1191	664	48	113	18134	2
481130181343	1192	940	48	113	18134	3
481130144033	1193	1406	48	113	14403	3
481130166252	1194	1987	48	113	16625	2
481130096103	1195	787	48	113	9610	3
481130143122	1196	833	48	113	14312	2
481130143124	1197	650	48	113	14312	4
481130143123	1198	515	48	113	14312	3
481130143121	1199	1109	48	113	14312	1
481130142052	1200	407	48	113	14205	2
481130142051	1201	406	48	113	14205	1
481130137271	1202	1398	48	113	13727	1
481130137272	1203	889	48	113	13727	2
481130138051	1204	208	48	113	13805	1
481130138053	1205	1015	48	113	13805	3
481130138052	1206	1289	48	113	13805	2
481130138062	1207	546	48	113	13806	2
481130138061	1208	2199	48	113	13806	1
481130079091	1209	768	48	113	7909	1
481130079092	1210	1036	48	113	7909	2
481130136163	1211	1305	48	113	13616	3
481130072025	1212	921	48	113	7202	5
481130181341	1213	1564	48	113	18134	1
481130181392	1214	917	48	113	18139	2
481130181394	1215	1668	48	113	18139	4
481130181393	1216	828	48	113	18139	3
481130181391	1217	1204	48	113	18139	1
481130181382	1218	1272	48	113	18138	2
481130181381	1219	1573	48	113	18138	1
481130181372	1220	349	48	113	18137	2
481130181371	1221	1743	48	113	18137	1
481130181331	1222	846	48	113	18133	1
481130181332	1223	1252	48	113	18133	2
481130181363	1224	685	48	113	18136	3
481130181361	1225	1043	48	113	18136	1
481130165211	1226	1927	48	113	16521	1
481130165212	1227	1463	48	113	16521	2
481130164132	1228	1801	48	113	16413	2
481130164131	1229	924	48	113	16413	1
481130164133	1230	1278	48	113	16413	3
481130164121	1231	1682	48	113	16412	1
481130164122	1232	1266	48	113	16412	2
481130078182	1233	1117	48	113	7818	2
481130181365	1234	1486	48	113	18136	5
481130181362	1235	504	48	113	18136	2
481130181364	1236	919	48	113	18136	4
481130078184	1237	504	48	113	7818	4
481130136261	1238	1131	48	113	13626	1
481130136262	1239	1223	48	113	13626	2
481130017041	1240	993	48	113	1704	1
481130017042	1241	285	48	113	1704	2
481130006052	1242	1034	48	113	605	2
481130006051	1243	884	48	113	605	1
481130004064	1244	537	48	113	406	4
481130004062	1245	690	48	113	406	2
481130004065	1246	1804	48	113	406	5
481130004061	1247	639	48	113	406	1
481130004063	1248	987	48	113	406	3
481139801001	1249	0	48	113	980100	1
481130006063	1250	329	48	113	606	3
481130006062	1251	806	48	113	606	2
481130078183	1252	413	48	113	7818	3
481130078114	1253	1778	48	113	7811	4
481130078113	1254	581	48	113	7811	3
481130078212	1255	627	48	113	7821	2
481130078213	1256	698	48	113	7821	3
481130082003	1257	756	48	113	8200	3
481130082002	1258	568	48	113	8200	2
481130082004	1259	380	48	113	8200	4
481130004043	1260	767	48	113	404	3
481130002023	1261	1187	48	113	202	3
481130004041	1262	267	48	113	404	1
481130004042	1263	694	48	113	404	2
481130004044	1264	783	48	113	404	4
481130010022	1265	702	48	113	1002	2
481130010021	1266	513	48	113	1002	1
481130013013	1267	481	48	113	1301	3
481130011012	1268	880	48	113	1101	2
481130011011	1269	606	48	113	1101	1
481130011013	1270	1307	48	113	1101	3
481130013011	1271	284	48	113	1301	1
481130013012	1272	752	48	113	1301	2
481130025004	1273	478	48	113	2500	4
481130025003	1274	479	48	113	2500	3
481130025002	1275	735	48	113	2500	2
481130025001	1276	466	48	113	2500	1
481130039021	1277	245	48	113	3902	1
481130039022	1278	435	48	113	3902	2
481130042014	1279	420	48	113	4201	4
481130042011	1280	462	48	113	4201	1
481130099001	1281	887	48	113	9900	1
481130087051	1282	289	48	113	8705	1
481130087052	1283	329	48	113	8705	2
481130099002	1284	1018	48	113	9900	2
481130114011	1285	526	48	113	11401	1
481130114012	1286	612	48	113	11401	2
481130114013	1287	621	48	113	11401	3
481130133002	1288	476	48	113	13300	2
481130133001	1289	569	48	113	13300	1
481130141133	1290	880	48	113	14113	3
481130141135	1291	707	48	113	14113	5
481130141132	1292	462	48	113	14113	2
481130141134	1293	354	48	113	14113	4
481130141131	1294	868	48	113	14113	1
481130144081	1295	971	48	113	14408	1
481130144082	1296	427	48	113	14408	2
481130166151	1297	819	48	113	16615	1
481130171011	1298	614	48	113	17101	1
481130171012	1299	1992	48	113	17101	2
481130161001	1300	1065	48	113	16100	1
481130047002	1301	581	48	113	4700	2
481130047003	1302	676	48	113	4700	3
481130041001	1303	364	48	113	4100	1
481130047001	1304	401	48	113	4700	1
481130088026	1305	173	48	113	8802	6
481130088022	1306	553	48	113	8802	2
481130088023	1307	438	48	113	8802	3
481130088021	1308	248	48	113	8802	1
481130088024	1309	495	48	113	8802	4
481130088025	1310	256	48	113	8802	5
481130089003	1311	812	48	113	8900	3
481130089001	1312	287	48	113	8900	1
481130089002	1313	254	48	113	8900	2
481130091053	1314	399	48	113	9105	3
481130091052	1315	610	48	113	9105	2
481130091051	1316	533	48	113	9105	1
481130092013	1317	581	48	113	9201	3
481130092012	1318	184	48	113	9201	2
481130092014	1319	725	48	113	9201	4
481130137143	1320	1068	48	113	13714	3
481130139023	1321	767	48	113	13902	3
481130139024	1322	669	48	113	13902	4
481130139022	1323	464	48	113	13902	2
481130139021	1324	723	48	113	13902	1
481130168022	1325	954	48	113	16802	2
481130168021	1326	468	48	113	16802	1
481130168023	1327	653	48	113	16802	3
481130171021	1328	943	48	113	17102	1
481130171022	1329	1606	48	113	17102	2
481130051001	1330	754	48	113	5100	1
481130051002	1331	429	48	113	5100	2
481130056001	1332	693	48	113	5600	1
481130056002	1333	700	48	113	5600	2
481130056004	1334	878	48	113	5600	4
481130056003	1335	1203	48	113	5600	3
481130147021	1336	695	48	113	14702	1
481130147022	1337	230	48	113	14702	2
481130147023	1338	809	48	113	14702	3
481130143024	1339	853	48	113	14302	4
481130143021	1340	255	48	113	14302	1
481130143022	1341	252	48	113	14302	2
481130143025	1342	1499	48	113	14302	5
481130143023	1343	705	48	113	14302	3
481130165092	1344	1239	48	113	16509	2
481130165091	1345	764	48	113	16509	1
481130012042	1346	549	48	113	1204	2
481130181283	1347	892	48	113	18128	3
481130181281	1348	1664	48	113	18128	1
481130181282	1349	1078	48	113	18128	2
481130012041	1350	806	48	113	1204	1
481130027022	1351	339	48	113	2702	2
481130027021	1352	294	48	113	2702	1
481130052001	1353	782	48	113	5200	1
481130052003	1354	821	48	113	5200	3
481130052004	1355	330	48	113	5200	4
481130052002	1356	675	48	113	5200	2
481130141193	1357	1127	48	113	14119	3
481130141191	1358	600	48	113	14119	1
481130141192	1359	899	48	113	14119	2
481130130044	1360	683	48	113	13004	4
481130130041	1361	607	48	113	13004	1
481130130043	1362	435	48	113	13004	3
481130130045	1363	588	48	113	13004	5
481130130042	1364	744	48	113	13004	2
481130154041	1365	1554	48	113	15404	1
481130143091	1366	338	48	113	14309	1
481130143092	1367	1400	48	113	14309	2
481130143093	1368	896	48	113	14309	3
481130145021	1369	699	48	113	14502	1
481130145023	1370	567	48	113	14502	3
481130145022	1371	1386	48	113	14502	2
481130152045	1372	696	48	113	15204	5
481130152044	1373	1364	48	113	15204	4
481130152042	1374	412	48	113	15204	2
481130152043	1375	217	48	113	15204	3
481130152046	1376	867	48	113	15204	6
481130152041	1377	437	48	113	15204	1
481130152053	1378	1197	48	113	15205	3
481130152052	1379	815	48	113	15205	2
481130152051	1380	318	48	113	15205	1
481130159002	1381	413	48	113	15900	2
481130159001	1382	441	48	113	15900	1
481130159003	1383	972	48	113	15900	3
481130166161	1384	1361	48	113	16616	1
481130167011	1385	674	48	113	16701	1
481130167014	1386	1048	48	113	16701	4
481130178052	1387	538	48	113	17805	2
481130176021	1388	938	48	113	17602	1
481130176022	1389	1035	48	113	17602	2
481130178055	1390	525	48	113	17805	5
481130178053	1391	225	48	113	17805	3
481130178054	1392	1076	48	113	17805	4
481130178051	1393	381	48	113	17805	1
481130106011	1394	806	48	113	10601	1
481130106013	1395	278	48	113	10601	3
481130106012	1396	1569	48	113	10601	2
481130106021	1397	740	48	113	10602	1
481130106022	1398	488	48	113	10602	2
481130109021	1399	1572	48	113	10902	1
481130109022	1400	633	48	113	10902	2
481130109023	1401	1173	48	113	10902	3
481130113001	1402	941	48	113	11300	1
481130113003	1403	507	48	113	11300	3
481130113002	1404	740	48	113	11300	2
481130122091	1405	934	48	113	12209	1
481130122092	1406	893	48	113	12209	2
481130167013	1407	431	48	113	16701	3
481130167012	1408	427	48	113	16701	2
481130154043	1409	430	48	113	15404	3
481130154042	1410	227	48	113	15404	2
481130165191	1411	525	48	113	16519	1
481130165192	1412	588	48	113	16519	2
481130181212	1413	1434	48	113	18121	2
481130175001	1414	411	48	113	17500	1
481130175003	1415	1096	48	113	17500	3
481130175002	1416	425	48	113	17500	2
481130181211	1417	1706	48	113	18121	1
481130166191	1418	803	48	113	16619	1
481130166192	1419	649	48	113	16619	2
481130166193	1420	333	48	113	16619	3
481130137192	1421	1025	48	113	13719	2
481130137191	1422	1236	48	113	13719	1
481130142032	1423	457	48	113	14203	2
481130142033	1424	1220	48	113	14203	3
481130142031	1425	405	48	113	14203	1
481130149021	1426	507	48	113	14902	1
481130149022	1427	883	48	113	14902	2
481130172014	1428	634	48	113	17201	4
481130172011	1429	323	48	113	17201	1
481130172015	1430	477	48	113	17201	5
481130172013	1431	393	48	113	17201	3
481130172012	1432	658	48	113	17201	2
481130167041	1433	1152	48	113	16704	1
481130167042	1434	985	48	113	16704	2
481130059021	1435	681	48	113	5902	1
481130059022	1436	1212	48	113	5902	2
481130190142	1437	529	48	113	19014	2
481130190144	1438	980	48	113	19014	4
481130190143	1439	777	48	113	19014	3
481130190202	1440	1227	48	113	19020	2
481130190201	1441	399	48	113	19020	1
481130020003	1442	88	48	113	2000	3
481130020005	1443	941	48	113	2000	5
481130020001	1444	1645	48	113	2000	1
481130020002	1445	439	48	113	2000	2
481130020004	1446	617	48	113	2000	4
481130071011	1447	935	48	113	7101	1
481130071012	1448	307	48	113	7101	2
481130078051	1449	444	48	113	7805	1
481130181264	1450	710	48	113	18126	4
481130181262	1451	923	48	113	18126	2
481130181265	1452	757	48	113	18126	5
481130181263	1453	877	48	113	18126	3
481130181261	1454	488	48	113	18126	1
481130078052	1455	425	48	113	7805	2
481130078053	1456	633	48	113	7805	3
481130105001	1457	573	48	113	10500	1
481130105002	1458	488	48	113	10500	2
481130131012	1459	346	48	113	13101	2
481130131013	1460	517	48	113	13101	3
481130131011	1461	486	48	113	13101	1
481130137222	1462	1706	48	113	13722	2
481130137221	1463	1202	48	113	13722	1
481130062002	1464	346	48	113	6200	2
481130193013	1465	496	48	113	19301	3
481130193023	1466	262	48	113	19302	3
481130193011	1467	511	48	113	19301	1
481130193012	1468	512	48	113	19301	2
481130193024	1469	842	48	113	19302	4
481130193022	1470	618	48	113	19302	2
481130193021	1471	466	48	113	19302	1
481130003001	1472	678	48	113	300	1
481130003003	1473	1111	48	113	300	3
481130003002	1474	1062	48	113	300	2
481130006033	1475	625	48	113	603	3
481130006032	1476	1056	48	113	603	2
481130006034	1477	1250	48	113	603	4
481130006031	1478	623	48	113	603	1
481130005003	1479	1752	48	113	500	3
481130009001	1480	530	48	113	900	1
481130009003	1481	283	48	113	900	3
481130009002	1482	1209	48	113	900	2
481130009004	1483	1167	48	113	900	4
481130013022	1484	197	48	113	1302	2
481130013023	1485	654	48	113	1302	3
481130013021	1486	475	48	113	1302	1
481130014002	1487	553	48	113	1400	2
481130014001	1488	848	48	113	1400	1
481130014003	1489	588	48	113	1400	3
481130014004	1490	311	48	113	1400	4
481130044002	1491	1143	48	113	4400	2
481130044001	1492	583	48	113	4400	1
481130044003	1493	618	48	113	4400	3
481130046001	1494	509	48	113	4600	1
481130046002	1495	577	48	113	4600	2
481130190291	1496	900	48	113	19029	1
481130190293	1497	1279	48	113	19029	3
481130190292	1498	881	48	113	19029	2
481130192043	1499	416	48	113	19204	3
481130192042	1500	696	48	113	19204	2
481130192045	1501	1938	48	113	19204	5
481130192041	1502	824	48	113	19204	1
