,GeoID,Workers,Jobs,weighted_avg,job_pert,stat1,,total_weighted_avg
275,481130105002,488,632782.5,499.6971698,0.174416729,0.114869999,,
276,481130072023,880,350270,498.7905562,0.096546519,0.114661587,,
277,481130101012,451,677908.5,494.7436502,0.186855014,0.113731288,,
278,481130065013,870,351179,494.402204,0.096797071,0.113652796,,
279,481130192132,1246,244751,493.4863278,0.067461835,0.113442255,,
280,481130025004,478,636096,492.020467,0.175330044,0.113105284,,
281,481130112002,720,419037,488.2221467,0.115501081,0.112232129,,
282,481130024003,482,625710.5,488.0373821,0.172467441,0.112189656,,
283,481130096042,444,676022,485.7092869,0.186335029,0.111654475,,
284,481130071025,504,593832.5,484.3140929,0.163680762,0.111333749,,
285,481130096052,816,365198,482.2265935,0.100661192,0.110853876,,
286,481130127023,610,486366.5,480.0937991,0.134059418,0.110363591,,
287,481130079024,405,729534,478.1158794,0.201084786,0.109908909,,
288,481130078211,1039,284261,477.9312572,0.078352157,0.109866468,,
289,481130094011,959,307674,477.4655177,0.084805589,0.109759404,,
290,481130110014,649,454493,477.3143632,0.12527398,0.109724657,,
291,481130190162,810,363597,476.5823098,0.100219901,0.109556373,,
292,481130078121,972,302228,475.3719695,0.083304483,0.109278141,,
293,481130131053,1241,236024.5,473.9815921,0.06505651,0.108958522,,
294,481130111012,685,427333,473.6849766,0.117787745,0.108890336,,
295,481130097022,1244,233095.5,469.2311957,0.064249177,0.107866504,,
296,481130136251,413,701674.5,468.9411598,0.193405745,0.107799831,,
297,481130078182,1117,258849,467.8776203,0.071347731,0.107555345,,
298,481130090005,1158,249683,467.875324,0.068821265,0.107554818,,
299,481130125002,551,523299,466.5885868,0.144239292,0.107259023,,
300,481130025003,479,601217,466.0144392,0.165716186,0.107127039,,
301,481130013013,481,598616.5,465.9361077,0.164999398,0.107109032,,
302,481130136231,1305,219649,463.8444342,0.060542856,0.1066282,,
303,481130042012,496,576956,463.0810169,0.159029016,0.106452706,,
304,481130043003,411,695704,462.6993932,0.191760069,0.106364979,,
305,481130006011,478,597935.5,462.5033076,0.164811691,0.106319903,,
306,481130013021,475,598616.5,460.1240149,0.164999398,0.105772953,,
307,481130060021,1508,188334.5,459.5828697,0.051911498,0.105648555,,
308,481130081002,510,556080,458.9232487,0.153274868,0.105496921,,
309,481130050002,500,565732.5,457.7345988,0.155935431,0.105223675,,
310,481130048001,432,654364,457.4417011,0.180365336,0.105156344,,
311,481130109021,1572,179733,457.2071071,0.049540627,0.105102416,,
312,481130126013,1191,234861,452.6424438,0.064735809,0.104053095,,
313,481130190342,1804,154770.5,451.8115475,0.042660099,0.103862089,,
314,481130123013,546,509803,450.4303413,0.140519328,0.103544578,,
315,481130098025,894,307674,445.1034128,0.084805589,0.102320028,,
316,481130203001,144,1905823.5,444.0969367,0.52531083,0.10208866,,
317,481130011021,603,450536.5,439.622489,0.124183432,0.101060078,,
318,481130072024,774,350270,438.7089665,0.096546519,0.100850078,,
319,481130050001,477,565739.5,436.6842104,0.15593736,0.100384628,,
320,481130190191,1629,165114.5,435.2501262,0.045511263,0.100054962,,
321,481130130103,824,323363,431.1715973,0.08913002,0.099117393,,
322,481130078052,425,624547,429.5232374,0.17214674,0.09873847,,
323,481130094021,688,385514,429.2014693,0.106260983,0.098664502,,
324,481130001001,1129,233102,425.8655889,0.064250968,0.097897652,,
325,481130105001,573,459178,425.7633769,0.126565328,0.097874156,,
326,481130001002,848,308220,422.9502403,0.084956085,0.097227474,,
327,481130013022,197,1326723,422.9403223,0.365690716,0.097225194,,
328,481130136151,1150,226739.5,421.9467369,0.062497243,0.096996789,,
329,481130108053,1154,225633.5,421.3490283,0.062192391,0.096859389,,
330,481130185032,1388,187193.5,420.4485299,0.051596999,0.096652383,,
331,481130065012,1132,229070,419.6113727,0.06313961,0.096459938,,
332,481130020002,439,589878.5,419.0440661,0.162590903,0.096329526,,
333,481130079112,866,298628,418.4860883,0.082312199,0.096201258,,
334,481130065011,1118,231204.5,418.283462,0.063727952,0.096154679,,
335,481130097013,961,268621,417.7302798,0.074041232,0.096027514,,
336,481130078221,907,284208,417.1345793,0.078337548,0.095890574,,
337,481130059011,508,505012,415.1432853,0.139198762,0.095432817,,
338,481130072012,628,407945,414.5661764,0.112443742,0.095300152,,
339,481130080006,651,392241.5,413.206493,0.108115315,0.094987589,,
340,481130047001,401,634728.5,411.8745708,0.174953113,0.094681408,,
341,481130079121,839,302821,411.1313154,0.083467934,0.094510549,,
342,481130108042,1025,247175.5,409.9792668,0.068130111,0.094245717,,
343,481130073021,495,511656,409.8414486,0.141030079,0.094214035,,
344,481130136213,739,340816,407.565131,0.09394067,0.093690757,,
345,481130049001,528,476334.5,406.9851546,0.131294252,0.093557433,,
346,481130136242,684,366052,405.1646002,0.100896583,0.093138925,,
347,481130087052,329,759484,404.3403984,0.209340041,0.092949458,,
348,481130190182,790,316124,404.1263492,0.087134701,0.092900253,,
349,481130071023,391,638203.5,403.8020753,0.175910944,0.092825709,,
350,481130122082,408,609467,402.3860964,0.167990171,0.092500205,,
351,481130051002,429,579543,402.3236516,0.159742082,0.09248585,,
352,481130042014,420,591888.5,402.2738482,0.163144929,0.092474401,,
353,481130131054,1011,245822.5,402.1660396,0.067757178,0.092449618,,
354,481130057002,492,504298,401.4994514,0.139001959,0.092296383,,
355,481130064011,670,370211,401.3809246,0.102042948,0.092269136,,
356,481130048004,443,559243,400.9007703,0.154146701,0.092158759,,
357,481130064012,647,381319,399.2319902,0.105104696,0.091775141,,
358,481130192081,1327,183732.5,394.5386143,0.050643028,0.090696231,,
359,481130123012,486,498077,391.7106364,0.137287237,0.090046138,,
360,481130084007,334,719962,389.1245659,0.198446412,0.089451654,,
361,481130136062,589,406851,387.7781106,0.112142198,0.089142132,,
362,481130126012,836,283570,383.6181692,0.078161693,0.088185848,,
363,481130017042,285,830423.5,382.980885,0.228893419,0.08803935,,
364,481130078273,743,314324,377.9192064,0.086638559,0.086875775,,
365,481130190181,1054,220852.5,376.6825817,0.060874583,0.0865915,,
366,481130037002,410,566305,375.7222033,0.156093232,0.086370729,,
367,481130122113,997,232523,375.1402673,0.064091376,0.086236954,,
368,481130106011,806,284520,371.0910238,0.078423546,0.085306118,,
369,481130098022,993,229573,368.8949124,0.063278254,0.084801277,,
370,481130122112,620,366552.5,367.7566063,0.101034539,0.084539604,,
371,481130078181,917,246944,366.4379306,0.068066302,0.084236468,,
372,481130129002,378,594750,363.7967863,0.163933657,0.083629324,,
373,481130090002,861,260705,363.2328511,0.071859309,0.083499687,,
374,481130037001,439,510036,362.3247148,0.140583551,0.083290925,,
375,481130010012,426,521529,359.5180251,0.143751419,0.082645726,,
376,481130062005,443,499555,358.1126349,0.137694625,0.082322656,,
377,481130042015,352,627256,357.28937,0.172893434,0.082133404,,
378,481130122041,362,609188,356.8556014,0.167913269,0.08203369,,
379,481130034002,373,590817,356.6107432,0.162849586,0.081977402,,
380,481130078113,581,379264.5,356.5750352,0.104538405,0.081969193,,
381,481130128004,373,590376,356.3445604,0.162728031,0.081916212,,
382,481130061002,997,220655.5,355.9938727,0.060820283,0.081835596,,
383,481130124006,430,509801,354.7331262,0.140518776,0.081545777,,
384,481130192083,1276,171032.5,353.152208,0.047142469,0.081182356,,
385,481130099002,1018,213981,352.4971406,0.05898056,0.08103177,,
386,481130055004,434,498796.5,350.3045148,0.137485556,0.080527731,,
387,481130063016,542,398794,349.7683512,0.10992141,0.080404478,,
388,481130065023,562,381781,347.2028124,0.10523204,0.079814714,,
389,481130108052,472,454054,346.8024144,0.125152976,0.079722671,,
390,481130027022,339,629172,345.1450847,0.17342155,0.079341685,,
391,481130109023,1173,181433.5,344.3880698,0.050009344,0.079167663,,
392,481130078212,627,337888.5,342.8258483,0.093133749,0.078808541,,
393,481130076043,565,374239,342.1606793,0.103153204,0.078655632,,
394,481130011022,468,450536.5,341.1995437,0.124183432,0.078434687,,
395,481130106021,740,284520,340.7039177,0.078423546,0.078320753,,
396,481130130052,785,266714.5,338.8042826,0.073515735,0.077884066,,
397,481130112003,583,357394,337.1696069,0.098510139,0.077508288,,
398,481130190183,1144,181798.5,336.549483,0.05010995,0.077365735,,
399,481130127014,900,230603,335.8459149,0.063562157,0.077203999,,
400,481130192122,674,306243,334.0093888,0.084411156,0.07678182,,
