Aland	Awater	Blkgrpce	Countyfp	Funcstat	Geoid	Geometry	Intptlat	Intptlon	Mtfcc	Namelsad	Number of Records	Statefp	Tractce
594643	0	2	113	S	4.8113E+11	POLYGON	32.9745314	-96.7521291	G5030	Block Group 2	1	48	19206
391559	0	3	113	S	4.8113E+11	POLYGON	32.9669999	-96.7457732	G5030	Block Group 3	1	48	19206
705659	0	4	113	S	4.8113E+11	POLYGON	32.9664325	-96.7523096	G5030	Block Group 4	1	48	19206
606785	0	2	113	S	4.8113E+11	POLYGON	32.9361069	-96.7652208	G5030	Block Group 2	1	48	19208
210895	0	3	113	S	4.8113E+11	POLYGON	32.9309681	-96.7655974	G5030	Block Group 3	1	48	19208
434121	0	1	113	S	4.8113E+11	POLYGON	32.9272128	-96.7651315	G5030	Block Group 1	1	48	19208
303438	0	5	113	S	4.8113E+11	POLYGON	32.8548672	-96.7936509	G5030	Block Group 5	1	48	19501
422843	0	3	113	S	4.8113E+11	POLYGON	32.9202648	-96.6458381	G5030	Block Group 3	1	48	18801
885907	0	1	113	S	4.8113E+11	POLYGON	32.9127879	-96.6461525	G5030	Block Group 1	1	48	18802
747771	0	1	113	S	4.8113E+11	POLYGON	32.9266131	-96.6527811	G5030	Block Group 1	1	48	18900
1308197	0	2	113	S	4.8113E+11	POLYGON	32.9228273	-96.6607255	G5030	Block Group 2	1	48	18900
446805	0	3	113	S	4.8113E+11	POLYGON	32.9196641	-96.6517805	G5030	Block Group 3	1	48	18900
1028596	0	4	113	S	4.8113E+11	POLYGON	32.9124574	-96.6586252	G5030	Block Group 4	1	48	18900
316400	0	1	113	S	4.8113E+11	POLYGON	32.9294083	-96.6877053	G5030	Block Group 1	1	48	19004
597141	0	2	113	S	4.8113E+11	POLYGON	32.9276508	-96.6962265	G5030	Block Group 2	1	48	19004
262211	0	3	113	S	4.8113E+11	POLYGON	32.9289991	-96.702947	G5030	Block Group 3	1	48	19004
549245	0	2	113	S	4.8113E+11	POLYGON	32.947777	-96.7065085	G5030	Block Group 2	1	48	19039
1267606	0	1	113	S	4.8113E+11	POLYGON	32.981445	-96.7199014	G5030	Block Group 1	1	48	19210
710340	0	2	113	S	4.8113E+11	POLYGON	32.9787785	-96.7286729	G5030	Block Group 2	1	48	19210
1097718	0	1	113	S	4.8113E+11	POLYGON	32.9721081	-96.7258251	G5030	Block Group 1	1	48	19211
678793	0	2	113	S	4.8113E+11	POLYGON	32.9739574	-96.7389765	G5030	Block Group 2	1	48	19211
865029	0	4	113	S	4.8113E+11	POLYGON	32.9418633	-96.7063754	G5030	Block Group 4	1	48	19039
435364	0	1	113	S	4.8113E+11	POLYGON	32.9355319	-96.7109839	G5030	Block Group 1	1	48	19039
370560	0	2	113	S	4.8113E+11	POLYGON	32.9294727	-96.7258687	G5030	Block Group 2	1	48	19041
342910	0	3	113	S	4.8113E+11	POLYGON	32.9281067	-96.7214309	G5030	Block Group 3	1	48	19041
702191	0	3	113	S	4.8113E+11	POLYGON	32.966275	-96.7388417	G5030	Block Group 3	1	48	19211
871969	0	4	113	S	4.8113E+11	POLYGON	32.9652891	-96.7294196	G5030	Block Group 4	1	48	19211
378367	0	2	113	S	4.8113E+11	POLYGON	32.8525889	-96.7804112	G5030	Block Group 2	1	48	19301
363161	0	1	113	S	4.8113E+11	POLYGON	32.848468	-96.7757409	G5030	Block Group 1	1	48	19302
360272	12432	1	113	S	4.8113E+11	POLYGON	32.8544324	-96.7885077	G5030	Block Group 1	1	48	19400
614504	6592	2	113	S	4.8113E+11	POLYGON	32.8477546	-96.791368	G5030	Block Group 2	1	48	19400
555462	0	3	113	S	4.8113E+11	POLYGON	32.8424903	-96.7917648	G5030	Block Group 3	1	48	19400
722680	0	1	113	S	4.8113E+11	POLYGON	32.8461784	-96.8010029	G5030	Block Group 1	1	48	19502
771696	0	2	113	S	4.8113E+11	POLYGON	32.9132865	-96.7053782	G5030	Block Group 2	1	48	19019
622062	0	1	113	S	4.8113E+11	POLYGON	32.833884	-96.7859491	G5030	Block Group 1	1	48	19600
393341	0	2	113	S	4.8113E+11	POLYGON	32.8275411	-96.7903171	G5030	Block Group 2	1	48	19600
683319	0	2	113	S	4.8113E+11	POLYGON	32.8391906	-96.7967392	G5030	Block Group 2	1	48	19700
740114	0	1	113	S	4.8113E+11	POLYGON	32.8308861	-96.8159056	G5030	Block Group 1	1	48	19800
262012	0	1	113	S	4.8113E+11	POLYGON	32.7405969	-96.8851476	G5030	Block Group 1	1	48	19900
413011	0	2	113	S	4.8113E+11	POLYGON	32.7415174	-96.8919771	G5030	Block Group 2	1	48	19900
446692	0	3	113	S	4.8113E+11	POLYGON	32.7343208	-96.8919766	G5030	Block Group 3	1	48	19900
404500	0	4	113	S	4.8113E+11	POLYGON	32.7372259	-96.8835261	G5030	Block Group 4	1	48	19900
583673	0	3	113	S	4.8113E+11	POLYGON	32.8261323	-96.7573641	G5030	Block Group 3	1	48	201
337571	0	2	113	S	4.8113E+11	POLYGON	32.9130031	-96.674619	G5030	Block Group 2	1	48	19013
299653	0	4	113	S	4.8113E+11	POLYGON	32.913352	-96.6811721	G5030	Block Group 4	1	48	19013
1150703	0	1	113	S	4.8113E+11	POLYGON	32.9267083	-96.6730154	G5030	Block Group 1	1	48	19014
272696	0	2	113	S	4.8113E+11	POLYGON	32.9295116	-96.679202	G5030	Block Group 2	1	48	19014
643800	0	4	113	S	4.8113E+11	POLYGON	32.919935	-96.6698603	G5030	Block Group 4	1	48	19014
217458	0	1	113	S	4.8113E+11	POLYGON	32.9202032	-96.7371059	G5030	Block Group 1	1	48	19016
818391	0	3	113	S	4.8113E+11	POLYGON	32.9190693	-96.7438174	G5030	Block Group 3	1	48	19016
310139	3398	3	113	S	4.8113E+11	POLYGON	32.9103271	-96.7124823	G5030	Block Group 3	1	48	19019
1384681	13016	2	113	S	4.8113E+11	POLYGON	32.935915	-96.6769703	G5030	Block Group 2	1	48	19020
286215	0	2	113	S	4.8113E+11	POLYGON	32.9414087	-96.6549981	G5030	Block Group 2	1	48	19021
540383	0	3	113	S	4.8113E+11	POLYGON	32.9418481	-96.6610408	G5030	Block Group 3	1	48	19021
682670	0	4	113	S	4.8113E+11	POLYGON	32.9345724	-96.6612268	G5030	Block Group 4	1	48	19021
333771	0	5	113	S	4.8113E+11	POLYGON	32.9363976	-96.6528391	G5030	Block Group 5	1	48	19021
365303	0	6	113	S	4.8113E+11	POLYGON	32.9326247	-96.6527743	G5030	Block Group 6	1	48	19021
668916	0	1	113	S	4.8113E+11	POLYGON	32.9567942	-96.6868961	G5030	Block Group 1	1	48	19023
469949	0	1	113	S	4.8113E+11	POLYGON	32.8316275	-96.8218714	G5030	Block Group 1	1	48	601
213714	0	2	113	S	4.8113E+11	POLYGON	32.8149744	-96.8063635	G5030	Block Group 2	1	48	606
684050	9671	3	113	S	4.8113E+11	POLYGON	32.9505876	-96.6968302	G5030	Block Group 3	1	48	19023
703968	0	4	113	S	4.8113E+11	POLYGON	32.9491584	-96.6869844	G5030	Block Group 4	1	48	19023
399785	0	1	113	S	4.8113E+11	POLYGON	32.941658	-96.6855794	G5030	Block Group 1	1	48	19024
812823	0	2	113	S	4.8113E+11	POLYGON	32.9420028	-96.6941711	G5030	Block Group 2	1	48	19024
695507	0	3	113	S	4.8113E+11	POLYGON	32.93487	-96.6955236	G5030	Block Group 3	1	48	19024
715637	0	2	113	S	4.8113E+11	POLYGON	32.9485989	-96.6347579	G5030	Block Group 2	1	48	19025
629622	0	1	113	S	4.8113E+11	POLYGON	32.9427324	-96.6391344	G5030	Block Group 1	1	48	19026
467881	0	2	113	S	4.8113E+11	POLYGON	32.9407321	-96.6450519	G5030	Block Group 2	1	48	19026
342734	0	1	113	S	4.8113E+11	POLYGON	32.7245276	-96.8798816	G5030	Block Group 1	1	48	6502
1523770	0	5	113	S	4.8113E+11	POLYGON	32.6930891	-96.7629832	G5030	Block Group 5	1	48	8701
383769	0	3	113	S	4.8113E+11	POLYGON	32.9380554	-96.6310119	G5030	Block Group 3	1	48	19026
615116	0	1	113	S	4.8113E+11	POLYGON	32.9563079	-96.6704782	G5030	Block Group 1	1	48	19028
449044	0	3	113	S	4.8113E+11	POLYGON	32.9539543	-96.6784584	G5030	Block Group 3	1	48	19028
620207	0	1	113	S	4.8113E+11	POLYGON	32.9481643	-96.6780275	G5030	Block Group 1	1	48	19029
577310	0	2	113	S	4.8113E+11	POLYGON	32.9480555	-96.6694448	G5030	Block Group 2	1	48	19029
1016868	0	3	113	S	4.8113E+11	POLYGON	32.9480345	-96.6577125	G5030	Block Group 3	1	48	19029
2606357	0	1	113	S	4.8113E+11	POLYGON	32.9784395	-96.6028378	G5030	Block Group 1	1	48	19043
756978	0	3	113	S	4.8113E+11	POLYGON	32.8987649	-96.8511423	G5030	Block Group 3	1	48	9609
160324	0	1	113	S	4.8113E+11	POLYGON	32.8738646	-96.8669329	G5030	Block Group 1	1	48	9804
1233031	0	1	113	S	4.8113E+11	POLYGON	32.7810075	-96.9184393	G5030	Block Group 1	1	48	10601
2745067	14439	2	113	S	4.8113E+11	POLYGON	32.9693885	-96.6628555	G5030	Block Group 2	1	48	19042
540707	32543	2	113	S	4.8113E+11	POLYGON	32.969375	-96.6796438	G5030	Block Group 2	1	48	19031
502883	0	4	113	S	4.8113E+11	POLYGON	32.967647	-96.6732326	G5030	Block Group 4	1	48	19031
420369	0	1	113	S	4.8113E+11	POLYGON	32.9203791	-96.6860715	G5030	Block Group 1	1	48	19032
276647	0	2	113	S	4.8113E+11	POLYGON	32.9203771	-96.690784	G5030	Block Group 2	1	48	19032
370998	0	1	113	S	4.8113E+11	POLYGON	32.9132054	-96.6853229	G5030	Block Group 1	1	48	19033
370000	0	2	113	S	4.8113E+11	POLYGON	32.9127447	-96.6899046	G5030	Block Group 2	1	48	19033
1162040	23964	1	113	S	4.8113E+11	POLYGON	32.9211308	-96.7250924	G5030	Block Group 1	1	48	19034
611223	0	2	113	S	4.8113E+11	POLYGON	32.9196858	-96.7328053	G5030	Block Group 2	1	48	19034
458508	0	1	113	S	4.8113E+11	POLYGON	32.9755381	-96.6872013	G5030	Block Group 1	1	48	19036
1623194	9297	2	113	S	4.8113E+11	POLYGON	32.9796472	-96.69363	G5030	Block Group 2	1	48	19036
617113	0	3	113	S	4.8113E+11	POLYGON	32.9712802	-96.6953582	G5030	Block Group 3	1	48	19036
457969	0	1	113	S	4.8113E+11	POLYGON	32.9702521	-96.6867605	G5030	Block Group 1	1	48	19037
704816	0	2	113	S	4.8113E+11	POLYGON	32.9642406	-96.6871947	G5030	Block Group 2	1	48	19037
611487	0	3	113	S	4.8113E+11	POLYGON	32.9641131	-96.695883	G5030	Block Group 3	1	48	19037
903423	0	5	113	S	4.8113E+11	POLYGON	32.9541469	-96.7194155	G5030	Block Group 5	1	48	19100
402959	0	2	113	S	4.8113E+11	POLYGON	32.7859724	-96.7987861	G5030	Block Group 2	1	48	2100
471184	0	2	113	S	4.8113E+11	POLYGON	32.7787451	-96.8039378	G5030	Block Group 2	1	48	3101
1577892	0	2	113	S	4.8113E+11	POLYGON	32.7546811	-96.8023455	G5030	Block Group 2	1	48	4100
1345496	22382	2	113	S	4.8113E+11	POLYGON	32.972957	-96.8114875	G5030	Block Group 2	1	48	13611
850144	0	2	113	S	4.8113E+11	POLYGON	32.601952	-96.9552833	G5030	Block Group 2	1	48	16522
1053865	0	2	113	S	4.8113E+11	POLYGON	32.6524314	-96.9028124	G5030	Block Group 2	1	48	16516
254995	0	4	113	S	4.8113E+11	POLYGON	32.6565554	-96.9043385	G5030	Block Group 4	1	48	16516
1749705	0	1	113	S	4.8113E+11	POLYGON	32.640376	-96.8980666	G5030	Block Group 1	1	48	16517
620273	0	2	113	S	4.8113E+11	POLYGON	32.6436545	-96.9034354	G5030	Block Group 2	1	48	16517
363033	0	3	113	S	4.8113E+11	POLYGON	32.6303638	-96.9056238	G5030	Block Group 3	1	48	16517
584667	0	1	113	S	4.8113E+11	POLYGON	32.6578092	-96.9137218	G5030	Block Group 1	1	48	16518
356661	0	3	113	S	4.8113E+11	POLYGON	32.6556198	-96.9105663	G5030	Block Group 3	1	48	16518
391673	0	2	113	S	4.8113E+11	POLYGON	32.9499374	-96.8791429	G5030	Block Group 2	1	48	13715
478110	0	2	113	S	4.8113E+11	POLYGON	32.816563	-96.6171498	G5030	Block Group 2	1	48	17812
838745	0	2	113	S	4.8113E+11	POLYGON	32.9129778	-96.6347285	G5030	Block Group 2	1	48	18802
1471399	0	2	113	S	4.8113E+11	POLYGON	32.9801981	-96.7069579	G5030	Block Group 2	1	48	19038
982985	0	3	113	S	4.8113E+11	POLYGON	32.6646532	-96.9182234	G5030	Block Group 3	1	48	16502
419813	0	4	113	S	4.8113E+11	POLYGON	32.6674725	-96.8988872	G5030	Block Group 4	1	48	16502
594902	0	5	113	S	4.8113E+11	POLYGON	32.6667686	-96.8944651	G5030	Block Group 5	1	48	16502
1628279	0	2	113	S	4.8113E+11	POLYGON	32.6717609	-96.9164709	G5030	Block Group 2	1	48	16502
1513583	0	1	113	S	4.8113E+11	POLYGON	32.6559014	-96.9311905	G5030	Block Group 1	1	48	16519
12218882	7623	2	113	S	4.8113E+11	POLYGON	32.6309498	-96.8522588	G5030	Block Group 2	1	48	16605
1374724	0	2	113	S	4.8113E+11	POLYGON	32.6303475	-96.8955228	G5030	Block Group 2	1	48	16606
3963997	22867	3	113	S	4.8113E+11	POLYGON	32.6292816	-96.8802961	G5030	Block Group 3	1	48	16606
570138	0	1	113	S	4.8113E+11	POLYGON	32.6160906	-96.8276247	G5030	Block Group 1	1	48	16610
671327	0	2	113	S	4.8113E+11	POLYGON	32.6145559	-96.8357176	G5030	Block Group 2	1	48	16610
8689479	100151	2	113	S	4.8113E+11	POLYGON	32.631278	-96.7213967	G5030	Block Group 2	1	48	16902
2567391	11987	2	113	S	4.8113E+11	POLYGON	32.600216	-96.8952371	G5030	Block Group 2	1	48	16612
3530279	31533	2	113	S	4.8113E+11	POLYGON	32.7996516	-96.9099917	G5030	Block Group 2	1	48	20100
369062	0	2	113	S	4.8113E+11	POLYGON	32.8047471	-96.9322556	G5030	Block Group 2	1	48	15000
967238	0	4	113	S	4.8113E+11	POLYGON	32.8048255	-96.9407377	G5030	Block Group 4	1	48	15000
905599	0	5	113	S	4.8113E+11	POLYGON	32.7974808	-96.9407681	G5030	Block Group 5	1	48	15000
5427495	3227	1	113	S	4.8113E+11	POLYGON	32.7838924	-96.9433381	G5030	Block Group 1	1	48	15000
517877	0	1	113	S	4.8113E+11	POLYGON	32.8048933	-96.9503078	G5030	Block Group 1	1	48	15100
443303	0	2	113	S	4.8113E+11	POLYGON	32.8049658	-96.9565498	G5030	Block Group 2	1	48	15100
568709	0	3	113	S	4.8113E+11	POLYGON	32.7975317	-96.9555151	G5030	Block Group 3	1	48	15100
1694536	215958	5	113	S	4.8113E+11	POLYGON	32.7899055	-96.9482638	G5030	Block Group 5	1	48	15100
472964	0	1	113	S	4.8113E+11	POLYGON	32.7991982	-96.9641462	G5030	Block Group 1	1	48	15204
860018	522229	4	113	S	4.8113E+11	POLYGON	32.7891383	-96.9666365	G5030	Block Group 4	1	48	15204
238624	0	1	113	S	4.8113E+11	POLYGON	32.8119729	-96.9617129	G5030	Block Group 1	1	48	15205
459570	0	2	113	S	4.8113E+11	POLYGON	32.8123791	-96.9670519	G5030	Block Group 2	1	48	15205
2089422	43527	2	113	S	4.8113E+11	POLYGON	32.8428141	-96.6460229	G5030	Block Group 2	1	48	12604
21421120	700955	2	113	S	4.8113E+11	POLYGON	32.884274	-96.9082058	G5030	Block Group 2	1	48	9900
1387227	0	1	113	S	4.8113E+11	POLYGON	32.9057574	-96.7955025	G5030	Block Group 1	1	48	13300
6016031	622463	3	113	S	4.8113E+11	POLYGON	32.6383125	-96.6895647	G5030	Block Group 3	1	48	16902
773141	0	2	113	S	4.8113E+11	POLYGON	32.8193846	-96.9381225	G5030	Block Group 2	1	48	14602
4411865	2199823	2	113	S	4.8113E+11	POLYGON	32.7268645	-96.9362991	G5030	Block Group 2	1	48	10703
2627402	5847	1	113	S	4.8113E+11	POLYGON	32.7276795	-96.913891	G5030	Block Group 1	1	48	10704
344370	0	3	113	S	4.8113E+11	POLYGON	32.8293094	-97.0075968	G5030	Block Group 3	1	48	14408
256209	0	2	113	S	4.8113E+11	POLYGON	32.7382497	-96.9928824	G5030	Block Group 2	1	48	15900
1968692	7277	2	113	S	4.8113E+11	POLYGON	32.7118186	-96.6277466	G5030	Block Group 2	1	48	17201
1715621	1437155	4	113	S	4.8113E+11	POLYGON	32.8684673	-96.5834534	G5030	Block Group 4	1	48	18118
704058	0	2	113	S	4.8113E+11	POLYGON	32.84673	-96.757262	G5030	Block Group 2	1	48	7903
1981209	36096	4	113	S	4.8113E+11	POLYGON	32.7794598	-96.6310278	G5030	Block Group 4	1	48	17805
453358	0	1	113	S	4.8113E+11	POLYGON	32.8051455	-96.6545171	G5030	Block Group 1	1	48	17806
1449010	1057	2	113	S	4.8113E+11	POLYGON	32.8010249	-96.6646354	G5030	Block Group 2	1	48	17806
337382	0	4	113	S	4.8113E+11	POLYGON	32.7967176	-96.655856	G5030	Block Group 4	1	48	17806
551957	0	4	113	S	4.8113E+11	POLYGON	32.9533983	-96.7736646	G5030	Block Group 4	1	48	13607
2584334	9758	2	113	S	4.8113E+11	POLYGON	32.9301539	-96.7927267	G5030	Block Group 2	1	48	13608
467125	0	1	113	S	4.8113E+11	POLYGON	32.9483097	-96.7737456	G5030	Block Group 1	1	48	13609
741755	0	2	113	S	4.8113E+11	POLYGON	32.9449399	-96.7820497	G5030	Block Group 2	1	48	13609
818829	0	2	113	S	4.8113E+11	POLYGON	32.9370837	-96.7803894	G5030	Block Group 2	1	48	13610
263977	0	2	113	S	4.8113E+11	POLYGON	32.8175961	-96.6347461	G5030	Block Group 2	1	48	17807
475104	0	5	113	S	4.8113E+11	POLYGON	32.8064397	-96.6441905	G5030	Block Group 5	1	48	17807
1477084	11257	2	113	S	4.8113E+11	POLYGON	32.9161808	-96.7708623	G5030	Block Group 2	1	48	13200
1303945	30255	4	113	S	4.8113E+11	POLYGON	32.9124928	-96.7952948	G5030	Block Group 4	1	48	13200
1124777	4895	2	113	S	4.8113E+11	POLYGON	32.8988975	-96.795007	G5030	Block Group 2	1	48	13300
930369	0	1	113	S	4.8113E+11	POLYGON	32.8340858	-96.6017427	G5030	Block Group 1	1	48	17808
1787302	5042	1	113	S	4.8113E+11	POLYGON	32.8056525	-96.5988846	G5030	Block Group 1	1	48	17814
743538	0	2	113	S	4.8113E+11	POLYGON	32.8012522	-96.6065306	G5030	Block Group 2	1	48	17814
984045	0	3	113	S	4.8113E+11	POLYGON	32.7946709	-96.6034088	G5030	Block Group 3	1	48	17814
421706	0	1	113	S	4.8113E+11	POLYGON	32.8247469	-96.6514942	G5030	Block Group 1	1	48	17900
376210	0	2	113	S	4.8113E+11	POLYGON	32.8257432	-96.6564523	G5030	Block Group 2	1	48	17900
1599557	0	3	113	S	4.8113E+11	POLYGON	32.813565	-96.6596322	G5030	Block Group 3	1	48	17900
1553855	0	1	113	S	4.8113E+11	POLYGON	32.6704383	-96.9023246	G5030	Block Group 1	1	48	16502
736197	0	2	113	S	4.8113E+11	POLYGON	32.8273898	-96.6164196	G5030	Block Group 2	1	48	17808
1062077	14927	3	113	S	4.8113E+11	POLYGON	32.8291502	-96.6067159	G5030	Block Group 3	1	48	17808
419274	0	1	113	S	4.8113E+11	POLYGON	32.8224488	-96.6023267	G5030	Block Group 1	1	48	17811
796753	0	3	113	S	4.8113E+11	POLYGON	32.8173083	-96.6014847	G5030	Block Group 3	1	48	17811
1114086	0	1	113	S	4.8113E+11	POLYGON	32.8072253	-96.6199358	G5030	Block Group 1	1	48	17813
317154	0	2	113	S	4.8113E+11	POLYGON	32.8022414	-96.6190105	G5030	Block Group 2	1	48	17813
624282	0	3	113	S	4.8113E+11	POLYGON	32.7993097	-96.6144042	G5030	Block Group 3	1	48	17813
762383	0	4	113	S	4.8113E+11	POLYGON	32.7963446	-96.6214615	G5030	Block Group 4	1	48	17813
1337327	0	2	113	S	4.8113E+11	POLYGON	32.6716219	-96.7542608	G5030	Block Group 2	1	48	20200
1300075	8012	3	113	S	4.8113E+11	POLYGON	32.789344	-96.6359185	G5030	Block Group 3	1	48	17805
865124	0	1	113	S	4.8113E+11	POLYGON	32.7430343	-96.5468315	G5030	Block Group 1	1	48	17305
529446	0	2	113	S	4.8113E+11	POLYGON	32.8332065	-96.947775	G5030	Block Group 2	1	48	14601
148361	0	3	113	S	4.8113E+11	POLYGON	32.8596405	-96.875246	G5030	Block Group 3	1	48	7201
1047114	0	3	113	S	4.8113E+11	POLYGON	32.9138047	-96.8099658	G5030	Block Group 3	1	48	9604
489720	0	4	113	S	4.8113E+11	POLYGON	32.8428938	-96.8092235	G5030	Block Group 4	1	48	19502
307212	0	3	113	S	4.8113E+11	POLYGON	32.7009348	-97.0053555	G5030	Block Group 3	1	48	16406
389515	0	1	113	S	4.8113E+11	POLYGON	32.7264597	-96.8606836	G5030	Block Group 1	1	48	6401
269723	0	4	113	S	4.8113E+11	POLYGON	32.7520281	-96.8253793	G5030	Block Group 4	1	48	4201
2633815	0	1	113	S	4.8113E+11	POLYGON	32.6589927	-96.8619471	G5030	Block Group 1	1	48	10902
1221421	0	3	113	S	4.8113E+11	POLYGON	32.8790281	-96.6135592	G5030	Block Group 3	1	48	18110
335064	0	1	113	S	4.8113E+11	POLYGON	32.9418539	-96.6506699	G5030	Block Group 1	1	48	19021
295512	0	2	113	S	4.8113E+11	POLYGON	32.8421338	-96.6952673	G5030	Block Group 2	1	48	8200
311743	0	1	113	S	4.8113E+11	POLYGON	32.8915195	-96.6336829	G5030	Block Group 1	1	48	18300
128742	0	1	113	S	4.8113E+11	POLYGON	32.8057148	-96.7701422	G5030	Block Group 1	1	48	1504
603859	0	5	113	S	4.8113E+11	POLYGON	32.8477919	-96.7486364	G5030	Block Group 5	1	48	7902
220891	0	3	113	S	4.8113E+11	POLYGON	32.8082915	-96.7825309	G5030	Block Group 3	1	48	800
1919052	3924	2	113	S	4.8113E+11	POLYGON	32.8883641	-96.7495638	G5030	Block Group 2	1	48	7812
610311	0	3	113	S	4.8113E+11	POLYGON	32.920075	-96.6786911	G5030	Block Group 3	1	48	19014
194840	0	4	113	S	4.8113E+11	POLYGON	32.9301071	-96.9505661	G5030	Block Group 4	1	48	14131
647993	0	3	113	S	4.8113E+11	POLYGON	32.830238	-96.679448	G5030	Block Group 3	1	48	12400
386647	0	1	113	S	4.8113E+11	POLYGON	32.8594245	-96.7489595	G5030	Block Group 1	1	48	7809
539954	0	2	113	S	4.8113E+11	POLYGON	32.9825686	-96.7819235	G5030	Block Group 2	1	48	13618
286378	0	3	113	S	4.8113E+11	POLYGON	32.8048137	-96.9612363	G5030	Block Group 3	1	48	15206
1099194	0	3	113	S	4.8113E+11	POLYGON	32.8187379	-96.9850809	G5030	Block Group 3	1	48	14406
421503	0	3	113	S	4.8113E+11	POLYGON	32.8429468	-96.7774421	G5030	Block Group 3	1	48	19302
313686	0	4	113	S	4.8113E+11	POLYGON	32.7115074	-97.0113846	G5030	Block Group 4	1	48	16202
227304	0	3	113	S	4.8113E+11	POLYGON	32.6598387	-96.9048938	G5030	Block Group 3	1	48	16516
492466	0	2	113	S	4.8113E+11	POLYGON	32.925182	-96.6174383	G5030	Block Group 2	1	48	18105
623179	0	6	113	S	4.8113E+11	POLYGON	32.9348298	-96.7041921	G5030	Block Group 6	1	48	19039
87251	0	2	113	S	4.8113E+11	POLYGON	32.8015448	-96.7750305	G5030	Block Group 2	1	48	1504
252914	0	1	113	S	4.8113E+11	POLYGON	32.7969231	-96.7696917	G5030	Block Group 1	1	48	1502
302928	0	2	113	S	4.8113E+11	POLYGON	32.823814	-96.6613189	G5030	Block Group 2	1	48	12500
592777	0	2	113	S	4.8113E+11	POLYGON	32.6537026	-96.8889189	G5030	Block Group 2	1	48	16607
713681	0	1	113	S	4.8113E+11	POLYGON	32.9355716	-96.8842841	G5030	Block Group 1	1	48	13902
288973	0	3	113	S	4.8113E+11	POLYGON	32.95731	-96.8883044	G5030	Block Group 3	1	48	13718
516166	0	1	113	S	4.8113E+11	POLYGON	32.7154056	-96.9916765	G5030	Block Group 1	1	48	16302
145296	0	1	113	S	4.8113E+11	POLYGON	32.8129875	-96.8161064	G5030	Block Group 1	1	48	500
307843	0	2	113	S	4.8113E+11	POLYGON	32.7515282	-96.8475038	G5030	Block Group 2	1	48	4202
1066535	0	5	113	S	4.8113E+11	POLYGON	32.7098304	-96.8507506	G5030	Block Group 5	1	48	6301
257622	0	4	113	S	4.8113E+11	POLYGON	32.7226186	-96.871568	G5030	Block Group 4	1	48	6402
432696	0	2	113	S	4.8113E+11	POLYGON	32.723419	-96.7148839	G5030	Block Group 2	1	48	9303
1214956	0	1	113	S	4.8113E+11	POLYGON	32.7485711	-97.0320718	G5030	Block Group 1	1	48	15404
237756	0	2	113	S	4.8113E+11	POLYGON	32.7618618	-96.869923	G5030	Block Group 2	1	48	6900
1159115	0	2	113	S	4.8113E+11	POLYGON	32.7056995	-96.7618308	G5030	Block Group 2	1	48	8701
619576	0	4	113	S	4.8113E+11	POLYGON	32.7225711	-96.8198429	G5030	Block Group 4	1	48	5400
631531	0	4	113	S	4.8113E+11	POLYGON	32.934808	-96.6868045	G5030	Block Group 4	1	48	19024
199288	0	4	113	S	4.8113E+11	POLYGON	32.7576041	-96.7655511	G5030	Block Group 4	1	48	3700
444635	0	2	113	S	4.8113E+11	POLYGON	32.7865861	-96.6110212	G5030	Block Group 2	1	48	17703
2612100	30144	1	113	S	4.8113E+11	POLYGON	32.6421137	-96.5282999	G5030	Block Group 1	1	48	17001
798518	0	3	113	S	4.8113E+11	POLYGON	32.9335117	-96.6178377	G5030	Block Group 3	1	48	18123
315903	0	3	113	S	4.8113E+11	POLYGON	32.8405819	-96.6700412	G5030	Block Group 3	1	48	12702
309185	0	1	113	S	4.8113E+11	POLYGON	32.803805	-96.694041	G5030	Block Group 1	1	48	12211
180520	0	3	113	S	4.8113E+11	POLYGON	32.8688085	-96.8664226	G5030	Block Group 3	1	48	9804
491348	0	3	113	S	4.8113E+11	POLYGON	32.8778656	-96.8516601	G5030	Block Group 3	1	48	9401
89243	0	2	113	S	4.8113E+11	POLYGON	32.8612113	-97.0036331	G5030	Block Group 2	1	48	14113
431858	0	1	113	S	4.8113E+11	POLYGON	32.8604974	-96.7840433	G5030	Block Group 1	1	48	19301
565781	0	3	113	S	4.8113E+11	POLYGON	32.7168686	-97.0111779	G5030	Block Group 3	1	48	16202
360218	0	3	113	S	4.8113E+11	POLYGON	32.7575645	-96.8702272	G5030	Block Group 3	1	48	6900
464755	0	4	113	S	4.8113E+11	POLYGON	32.8540141	-96.8004779	G5030	Block Group 4	1	48	19501
377866	0	1	113	S	4.8113E+11	POLYGON	32.7028806	-96.8372782	G5030	Block Group 1	1	48	6001
7785538	661993	1	113	S	4.8113E+11	POLYGON	32.7039088	-96.7363133	G5030	Block Group 1	1	48	20200
787337	1551	3	113	S	4.8113E+11	POLYGON	32.7406434	-96.6592496	G5030	Block Group 3	1	48	11900
604885	0	2	113	S	4.8113E+11	POLYGON	32.9275985	-96.6439202	G5030	Block Group 2	1	48	18801
576870	0	4	113	S	4.8113E+11	POLYGON	32.7666646	-96.6868788	G5030	Block Group 4	1	48	8500
599475	0	4	113	S	4.8113E+11	POLYGON	32.8101626	-96.6478187	G5030	Block Group 4	1	48	17807
565819	0	3	113	S	4.8113E+11	POLYGON	32.8669596	-96.688367	G5030	Block Group 3	1	48	13007
